Net Asset Value,NAV date,Fund Name,lag_1,lag_2,lag_3,lag_4,lag_5
0.6610769029215247,2024-08-28,HDFC Focused 30 Fund,0.6600812262544213,0.645539106511201,0.61155508974191,0.6142538975501113,0.6001572121053318
0.6661338923097082,2024-08-29,HDFC Focused 30 Fund,0.6610769029215247,0.6600812262544213,0.645539106511201,0.61155508974191,0.6142538975501113
0.711646796803354,2024-08-30,HDFC Focused 30 Fund,0.6661338923097082,0.6610769029215247,0.6600812262544213,0.645539106511201,0.61155508974191
0.7175160487357521,2024-09-02,HDFC Focused 30 Fund,0.711646796803354,0.6661338923097082,0.6610769029215247,0.6600812262544213,0.645539106511201
0.7352024105856154,2024-09-03,HDFC Focused 30 Fund,0.7175160487357521,0.711646796803354,0.6661338923097082,0.6610769029215247,0.6600812262544213
0.740862046377571,2024-09-04,HDFC Focused 30 Fund,0.7352024105856154,0.7175160487357521,0.711646796803354,0.6661338923097082,0.6610769029215247
0.739080309183807,2024-09-05,HDFC Focused 30 Fund,0.740862046377571,0.7352024105856154,0.7175160487357521,0.711646796803354,0.6661338923097082
0.6874361325822083,2024-09-06,HDFC Focused 30 Fund,0.739080309183807,0.740862046377571,0.7352024105856154,0.7175160487357521,0.711646796803354
0.6967902528494694,2024-09-09,HDFC Focused 30 Fund,0.6874361325822083,0.739080309183807,0.740862046377571,0.7352024105856154,0.7175160487357521
0.7485392375212889,2024-09-10,HDFC Focused 30 Fund,0.6967902528494694,0.6874361325822083,0.739080309183807,0.740862046377571,0.7352024105856154
0.7371413598847107,2024-09-11,HDFC Focused 30 Fund,0.7485392375212889,0.6967902528494694,0.6874361325822083,0.739080309183807,0.740862046377571
0.8101925848290321,2024-09-12,HDFC Focused 30 Fund,0.7371413598847107,0.7485392375212889,0.6967902528494694,0.6874361325822083,0.739080309183807
0.8027250098257568,2024-09-13,HDFC Focused 30 Fund,0.8101925848290321,0.7371413598847107,0.7485392375212889,0.6967902528494694,0.6874361325822083
0.8048997772828503,2024-09-16,HDFC Focused 30 Fund,0.8027250098257568,0.8101925848290321,0.7371413598847107,0.7485392375212889,0.6967902528494694
0.8335909865059605,2024-09-17,HDFC Focused 30 Fund,0.8048997772828503,0.8027250098257568,0.8101925848290321,0.7371413598847107,0.7485392375212889
0.8271714922048998,2024-09-18,HDFC Focused 30 Fund,0.8335909865059605,0.8048997772828503,0.8027250098257568,0.8101925848290321,0.7371413598847107
0.8291366435215517,2024-09-19,HDFC Focused 30 Fund,0.8271714922048998,0.8335909865059605,0.8048997772828503,0.8027250098257568,0.8101925848290321
0.8978121315341276,2024-09-20,HDFC Focused 30 Fund,0.8291366435215517,0.8271714922048998,0.8335909865059605,0.8048997772828503,0.8027250098257568
0.9493777020830603,2024-09-23,HDFC Focused 30 Fund,0.8978121315341276,0.8291366435215517,0.8271714922048998,0.8335909865059605,0.8048997772828503
0.9567404690161139,2024-09-24,HDFC Focused 30 Fund,0.9493777020830603,0.8978121315341276,0.8291366435215517,0.8271714922048998,0.8335909865059605
0.9758417398139656,2024-09-25,HDFC Focused 30 Fund,0.9567404690161139,0.9493777020830603,0.8978121315341276,0.8291366435215517,0.8271714922048998
1.0,2024-09-26,HDFC Focused 30 Fund,0.9758417398139656,0.9567404690161139,0.9493777020830603,0.8978121315341276,0.8291366435215517
0.9832307087645749,2024-09-27,HDFC Focused 30 Fund,1.0,0.9758417398139656,0.9567404690161139,0.9493777020830603,0.8978121315341276
0.9045460500458535,2024-09-30,HDFC Focused 30 Fund,0.9832307087645749,1.0,0.9758417398139656,0.9567404690161139,0.9493777020830603
0.9088431809249311,2024-10-01,HDFC Focused 30 Fund,0.9045460500458535,0.9832307087645749,1.0,0.9758417398139656,0.9567404690161139
0.7923490108738367,2024-10-03,HDFC Focused 30 Fund,0.9088431809249311,0.9045460500458535,0.9832307087645749,1.0,0.9758417398139656
0.7583649941045456,2024-10-04,HDFC Focused 30 Fund,0.7923490108738367,0.9088431809249311,0.9045460500458535,0.9832307087645749,1.0
0.691628455391065,2024-10-07,HDFC Focused 30 Fund,0.7583649941045456,0.7923490108738367,0.9088431809249311,0.9045460500458535,0.9832307087645749
0.7336040875147383,2024-10-08,HDFC Focused 30 Fund,0.691628455391065,0.7583649941045456,0.7923490108738367,0.9088431809249311,0.9045460500458535
0.7789597799030519,2024-10-09,HDFC Focused 30 Fund,0.7336040875147383,0.691628455391065,0.7583649941045456,0.7923490108738367,0.9088431809249311
0.7932660814882748,2024-10-10,HDFC Focused 30 Fund,0.7789597799030519,0.7336040875147383,0.691628455391065,0.7583649941045456,0.7923490108738367
0.7869251932398793,2024-10-11,HDFC Focused 30 Fund,0.7932660814882748,0.7789597799030519,0.7336040875147383,0.691628455391065,0.7583649941045456
0.8082012314948255,2024-10-14,HDFC Focused 30 Fund,0.7869251932398793,0.7932660814882748,0.7789597799030519,0.7336040875147383,0.691628455391065
0.8102187868465869,2024-10-15,HDFC Focused 30 Fund,0.8082012314948255,0.7869251932398793,0.7932660814882748,0.7789597799030519,0.7336040875147383
0.79887331324512,2024-10-16,HDFC Focused 30 Fund,0.8102187868465869,0.8082012314948255,0.7869251932398793,0.7932660814882748,0.7789597799030519
0.7188785536486302,2024-10-17,HDFC Focused 30 Fund,0.79887331324512,0.8102187868465869,0.8082012314948255,0.7869251932398793,0.7932660814882748
0.7708895584960045,2024-10-18,HDFC Focused 30 Fund,0.7188785536486302,0.79887331324512,0.8102187868465869,0.8082012314948255,0.7869251932398793
0.7588890344556534,2024-10-21,HDFC Focused 30 Fund,0.7708895584960045,0.7188785536486302,0.79887331324512,0.8102187868465869,0.8082012314948255
0.6914712432857328,2024-10-22,HDFC Focused 30 Fund,0.7588890344556534,0.7708895584960045,0.7188785536486302,0.79887331324512,0.8102187868465869
0.6915760513559546,2024-10-23,HDFC Focused 30 Fund,0.6914712432857328,0.7588890344556534,0.7708895584960045,0.7188785536486302,0.79887331324512
0.7069042316258347,2024-10-24,HDFC Focused 30 Fund,0.6915760513559546,0.6914712432857328,0.7588890344556534,0.7708895584960045,0.7188785536486302
0.6815144766146988,2024-10-25,HDFC Focused 30 Fund,0.7069042316258347,0.6915760513559546,0.6914712432857328,0.7588890344556534,0.7708895584960045
0.697759727499017,2024-10-28,HDFC Focused 30 Fund,0.6815144766146988,0.7069042316258347,0.6915760513559546,0.6914712432857328,0.7588890344556534
0.7278134416350053,2024-10-29,HDFC Focused 30 Fund,0.697759727499017,0.6815144766146988,0.7069042316258347,0.6915760513559546,0.6914712432857328
0.6952705358312592,2024-10-30,HDFC Focused 30 Fund,0.7278134416350053,0.697759727499017,0.6815144766146988,0.7069042316258347,0.6915760513559546
0.6942224551290455,2024-10-31,HDFC Focused 30 Fund,0.6952705358312592,0.7278134416350053,0.697759727499017,0.6815144766146988,0.7069042316258347
0.6628062360801783,2024-11-04,HDFC Focused 30 Fund,0.6942224551290455,0.6952705358312592,0.7278134416350053,0.697759727499017,0.6815144766146988
0.7257172802305778,2024-11-05,HDFC Focused 30 Fund,0.6628062360801783,0.6942224551290455,0.6952705358312592,0.7278134416350053,0.697759727499017
0.7724354775317694,2024-11-06,HDFC Focused 30 Fund,0.7257172802305778,0.6628062360801783,0.6942224551290455,0.6952705358312592,0.7278134416350053
0.7484344294510681,2024-11-07,HDFC Focused 30 Fund,0.7724354775317694,0.7257172802305778,0.6628062360801783,0.6942224551290455,0.6952705358312592
0.7325036027774141,2024-11-08,HDFC Focused 30 Fund,0.7484344294510681,0.7724354775317694,0.7257172802305778,0.6628062360801783,0.6942224551290455
0.7265295427747933,2024-11-11,HDFC Focused 30 Fund,0.7325036027774141,0.7484344294510681,0.7724354775317694,0.7257172802305778,0.6628062360801783
0.6551552469540152,2024-11-12,HDFC Focused 30 Fund,0.7265295427747933,0.7325036027774141,0.7484344294510681,0.7724354775317694,0.7257172802305778
0.5764705882352947,2024-11-13,HDFC Focused 30 Fund,0.6551552469540152,0.7265295427747933,0.7325036027774141,0.7484344294510681,0.7724354775317694
0.5928730512249443,2024-11-14,HDFC Focused 30 Fund,0.5764705882352947,0.6551552469540152,0.7265295427747933,0.7325036027774141,0.7484344294510681
0.583099698676798,2024-11-18,HDFC Focused 30 Fund,0.5928730512249443,0.5764705882352947,0.6551552469540152,0.7265295427747933,0.7325036027774141
0.5962007074544742,2024-11-19,HDFC Focused 30 Fund,0.583099698676798,0.5928730512249443,0.5764705882352947,0.6551552469540152,0.7265295427747933
0.12441918166644061,2024-05-28,HSBC Equity Savings Fund,0.16486218252357165,0.16847115080976227,0.1669147832363418,0.15881716064420104,0.15802769883159584
0.13080254432264127,2024-05-29,HSBC Equity Savings Fund,0.12441918166644061,0.16486218252357165,0.16847115080976227,0.1669147832363418,0.15881716064420104
0.10041954256326946,2024-05-30,HSBC Equity Savings Fund,0.13080254432264127,0.12441918166644061,0.16486218252357165,0.16847115080976227,0.1669147832363418
0.14041142238462534,2024-05-31,HSBC Equity Savings Fund,0.10041954256326946,0.13080254432264127,0.12441918166644061,0.16486218252357165,0.16847115080976227
0.22725222177110016,2024-06-03,HSBC Equity Savings Fund,0.14041142238462534,0.10041954256326946,0.13080254432264127,0.12441918166644061,0.16486218252357165
0.0,2024-06-04,HSBC Equity Savings Fund,0.22725222177110016,0.14041142238462534,0.10041954256326946,0.13080254432264127,0.12441918166644061
0.08794604592412192,2024-06-05,HSBC Equity Savings Fund,0.0,0.22725222177110016,0.14041142238462534,0.10041954256326946,0.13080254432264127
0.16813281003293223,2024-06-06,HSBC Equity Savings Fund,0.08794604592412192,0.0,0.22725222177110016,0.14041142238462534,0.10041954256326946
0.23792123426715328,2024-06-07,HSBC Equity Savings Fund,0.16813281003293223,0.08794604592412192,0.0,0.22725222177110016,0.14041142238462534
0.2615148644381291,2024-06-10,HSBC Equity Savings Fund,0.23792123426715328,0.16813281003293223,0.08794604592412192,0.0,0.22725222177110016
0.3054991654260846,2024-06-11,HSBC Equity Savings Fund,0.2615148644381291,0.23792123426715328,0.16813281003293223,0.08794604592412192,0.0
0.35832543871520617,2024-06-12,HSBC Equity Savings Fund,0.3054991654260846,0.2615148644381291,0.23792123426715328,0.16813281003293223,0.08794604592412192
0.41101637569359806,2024-06-13,HSBC Equity Savings Fund,0.35832543871520617,0.3054991654260846,0.2615148644381291,0.23792123426715328,0.16813281003293223
0.4675192854242791,2024-06-14,HSBC Equity Savings Fund,0.41101637569359806,0.35832543871520617,0.3054991654260846,0.2615148644381291,0.23792123426715328
0.47904542788830184,2024-06-18,HSBC Equity Savings Fund,0.4675192854242791,0.41101637569359806,0.35832543871520617,0.3054991654260846,0.2615148644381291
0.4396851175170289,2024-06-19,HSBC Equity Savings Fund,0.47904542788830184,0.4675192854242791,0.41101637569359806,0.35832543871520617,0.3054991654260846
0.46542157260793005,2024-06-20,HSBC Equity Savings Fund,0.4396851175170289,0.47904542788830184,0.4675192854242791,0.41101637569359806,0.35832543871520617
0.4671809446474491,2024-06-21,HSBC Equity Savings Fund,0.46542157260793005,0.4396851175170289,0.47904542788830184,0.4675192854242791,0.41101637569359806
0.4866017052375158,2024-06-24,HSBC Equity Savings Fund,0.4671809446474491,0.46542157260793005,0.4396851175170289,0.47904542788830184,0.4675192854242791
0.4877971759823163,2024-06-25,HSBC Equity Savings Fund,0.4866017052375158,0.4671809446474491,0.46542157260793005,0.4396851175170289,0.47904542788830184
0.4679929625118415,2024-06-26,HSBC Equity Savings Fund,0.4877971759823163,0.4866017052375158,0.4671809446474491,0.46542157260793005,0.4396851175170289
0.4443542202372903,2024-06-27,HSBC Equity Savings Fund,0.4679929625118415,0.4877971759823163,0.4866017052375158,0.4671809446474491,0.46542157260793005
0.45768484684440747,2024-06-28,HSBC Equity Savings Fund,0.4443542202372903,0.4679929625118415,0.4877971759823163,0.4866017052375158,0.4671809446474491
0.5060450218793697,2024-07-01,HSBC Equity Savings Fund,0.45768484684440747,0.4443542202372903,0.4679929625118415,0.4877971759823163,0.4866017052375158
0.5290747507556279,2024-07-02,HSBC Equity Savings Fund,0.5060450218793697,0.45768484684440747,0.4443542202372903,0.4679929625118415,0.4877971759823163
0.551991699372941,2024-07-03,HSBC Equity Savings Fund,0.5290747507556279,0.5060450218793697,0.45768484684440747,0.4443542202372903,0.4679929625118415
0.5785627283800245,2024-07-04,HSBC Equity Savings Fund,0.551991699372941,0.5290747507556279,0.5060450218793697,0.45768484684440747,0.4443542202372903
0.6188027247710552,2024-07-05,HSBC Equity Savings Fund,0.5785627283800245,0.551991699372941,0.5290747507556279,0.5060450218793697,0.45768484684440747
0.6197049668426038,2024-07-08,HSBC Equity Savings Fund,0.6188027247710552,0.5785627283800245,0.551991699372941,0.5290747507556279,0.5060450218793697
0.6260883294988036,2024-07-09,HSBC Equity Savings Fund,0.6197049668426038,0.6188027247710552,0.5785627283800245,0.551991699372941,0.5290747507556279
0.5960436685162627,2024-07-10,HSBC Equity Savings Fund,0.6260883294988036,0.6197049668426038,0.6188027247710552,0.5785627283800245,0.551991699372941
0.6147651915008794,2024-07-11,HSBC Equity Savings Fund,0.5960436685162627,0.6260883294988036,0.6197049668426038,0.6188027247710552,0.5785627283800245
0.6195696305318705,2024-07-12,HSBC Equity Savings Fund,0.6147651915008794,0.5960436685162627,0.6260883294988036,0.6197049668426038,0.6188027247710552
0.6092164027608602,2024-07-15,HSBC Equity Savings Fund,0.6195696305318705,0.6147651915008794,0.5960436685162627,0.6260883294988036,0.6197049668426038
0.606058555510443,2024-07-16,HSBC Equity Savings Fund,0.6092164027608602,0.6195696305318705,0.6147651915008794,0.5960436685162627,0.6260883294988036
0.5566833581449897,2024-07-18,HSBC Equity Savings Fund,0.606058555510443,0.6092164027608602,0.6195696305318705,0.6147651915008794,0.5960436685162627
0.4800378941670038,2024-07-19,HSBC Equity Savings Fund,0.5566833581449897,0.606058555510443,0.6092164027608602,0.6195696305318705,0.6147651915008794
0.504105201425542,2024-07-22,HSBC Equity Savings Fund,0.4800378941670038,0.5566833581449897,0.606058555510443,0.6092164027608602,0.6195696305318705
0.495511345694049,2024-07-23,HSBC Equity Savings Fund,0.504105201425542,0.4800378941670038,0.5566833581449897,0.606058555510443,0.6092164027608602
0.5644651960120903,2024-07-24,HSBC Equity Savings Fund,0.495511345694049,0.504105201425542,0.4800378941670038,0.5566833581449897,0.606058555510443
0.5796454188658808,2024-07-25,HSBC Equity Savings Fund,0.5644651960120903,0.495511345694049,0.504105201425542,0.4800378941670038,0.5566833581449897
0.622501917264402,2024-07-26,HSBC Equity Savings Fund,0.5796454188658808,0.5644651960120903,0.495511345694049,0.504105201425542,0.4800378941670038
0.664929850678937,2024-07-29,HSBC Equity Savings Fund,0.622501917264402,0.5796454188658808,0.5644651960120903,0.495511345694049,0.504105201425542
0.6757341994857216,2024-07-30,HSBC Equity Savings Fund,0.664929850678937,0.622501917264402,0.5796454188658808,0.5644651960120903,0.495511345694049
0.6733883700996985,2024-07-31,HSBC Equity Savings Fund,0.6757341994857216,0.664929850678937,0.622501917264402,0.5796454188658808,0.5644651960120903
0.653967609509631,2024-08-01,HSBC Equity Savings Fund,0.6733883700996985,0.6757341994857216,0.664929850678937,0.622501917264402,0.5796454188658808
0.6317047863941889,2024-08-02,HSBC Equity Savings Fund,0.653967609509631,0.6733883700996985,0.6757341994857216,0.664929850678937,0.622501917264402
0.49880452925519947,2024-08-05,HSBC Equity Savings Fund,0.6317047863941889,0.653967609509631,0.6733883700996985,0.6757341994857216,0.664929850678937
0.4591058781070956,2024-08-06,HSBC Equity Savings Fund,0.49880452925519947,0.6317047863941889,0.653967609509631,0.6733883700996985,0.6757341994857216
0.5543826408625439,2024-08-07,HSBC Equity Savings Fund,0.4591058781070956,0.49880452925519947,0.6317047863941889,0.653967609509631,0.6733883700996985
0.5531646140659534,2024-08-08,HSBC Equity Savings Fund,0.5543826408625439,0.4591058781070956,0.49880452925519947,0.6317047863941889,0.653967609509631
0.6045021879370225,2024-08-09,HSBC Equity Savings Fund,0.5531646140659534,0.5543826408625439,0.4591058781070956,0.49880452925519947,0.6317047863941889
0.611923128975504,2024-08-12,HSBC Equity Savings Fund,0.6045021879370225,0.5531646140659534,0.5543826408625439,0.4591058781070956,0.49880452925519947
0.6031713808814896,2024-08-13,HSBC Equity Savings Fund,0.611923128975504,0.6045021879370225,0.5531646140659534,0.5543826408625439,0.4591058781070956
0.6010511120133524,2024-08-14,HSBC Equity Savings Fund,0.6031713808814896,0.611923128975504,0.6045021879370225,0.5531646140659534,0.5543826408625439
0.6754860829160458,2024-08-16,HSBC Equity Savings Fund,0.6010511120133524,0.6031713808814896,0.611923128975504,0.6045021879370225,0.5531646140659534
0.7029819100464652,2024-08-19,HSBC Equity Savings Fund,0.6754860829160458,0.6010511120133524,0.6031713808814896,0.611923128975504,0.6045021879370225
0.70426760499842,2024-08-20,HSBC Equity Savings Fund,0.7029819100464652,0.6754860829160458,0.6010511120133524,0.6031713808814896,0.611923128975504
0.699891730951415,2024-08-21,HSBC Equity Savings Fund,0.70426760499842,0.7029819100464652,0.6754860829160458,0.6010511120133524,0.6031713808814896
0.715883971669597,2024-08-22,HSBC Equity Savings Fund,0.699891730951415,0.70426760499842,0.7029819100464652,0.6754860829160458,0.6010511120133524
0.7406956286371633,2024-08-23,HSBC Equity Savings Fund,0.715883971669597,0.699891730951415,0.70426760499842,0.7029819100464652,0.6754860829160458
0.7236432534849095,2024-08-26,HSBC Equity Savings Fund,0.7406956286371633,0.715883971669597,0.699891730951415,0.70426760499842,0.7029819100464652
0.7226733432579957,2024-08-27,HSBC Equity Savings Fund,0.7236432534849095,0.7406956286371633,0.715883971669597,0.699891730951415,0.70426760499842
0.7327333423557532,2024-08-28,HSBC Equity Savings Fund,0.7226733432579957,0.7236432534849095,0.7406956286371633,0.715883971669597,0.699891730951415
0.6945008345739145,2024-08-29,HSBC Equity Savings Fund,0.7327333423557532,0.7226733432579957,0.7236432534849095,0.7406956286371633,0.715883971669597
0.7175080073983855,2024-08-30,HSBC Equity Savings Fund,0.6945008345739145,0.7327333423557532,0.7226733432579957,0.7236432534849095,0.7406956286371633
0.6828619118509485,2024-09-02,HSBC Equity Savings Fund,0.7175080073983855,0.6945008345739145,0.7327333423557532,0.7226733432579957,0.7236432534849095
0.6897415076465014,2024-09-03,HSBC Equity Savings Fund,0.6828619118509485,0.7175080073983855,0.6945008345739145,0.7327333423557532,0.7226733432579957
0.6780123607163793,2024-09-04,HSBC Equity Savings Fund,0.6897415076465014,0.6828619118509485,0.7175080073983855,0.6945008345739145,0.7327333423557532
0.6881851400730801,2024-09-05,HSBC Equity Savings Fund,0.6780123607163793,0.6897415076465014,0.6828619118509485,0.7175080073983855,0.6945008345739145
0.6547345152704462,2024-09-06,HSBC Equity Savings Fund,0.6881851400730801,0.6780123607163793,0.6897415076465014,0.6828619118509485,0.7175080073983855
0.653606712681011,2024-09-09,HSBC Equity Savings Fund,0.6547345152704462,0.6881851400730801,0.6780123607163793,0.6897415076465014,0.6828619118509485
0.6946136148328597,2024-09-10,HSBC Equity Savings Fund,0.653606712681011,0.6547345152704462,0.6881851400730801,0.6780123607163793,0.6897415076465014
0.7085758108900615,2024-09-11,HSBC Equity Savings Fund,0.6946136148328597,0.653606712681011,0.6547345152704462,0.6881851400730801,0.6780123607163793
0.7571841024946986,2024-09-12,HSBC Equity Savings Fund,0.7085758108900615,0.6946136148328597,0.653606712681011,0.6547345152704462,0.6881851400730801
0.7697252672892132,2024-09-13,HSBC Equity Savings Fund,0.7571841024946986,0.7085758108900615,0.6946136148328597,0.653606712681011,0.6547345152704462
0.790228718365138,2024-09-16,HSBC Equity Savings Fund,0.7697252672892132,0.7571841024946986,0.7085758108900615,0.6946136148328597,0.653606712681011
0.7802138313709568,2024-09-17,HSBC Equity Savings Fund,0.790228718365138,0.7697252672892132,0.7571841024946986,0.7085758108900615,0.6946136148328597
0.7691388099427057,2024-09-18,HSBC Equity Savings Fund,0.7802138313709568,0.790228718365138,0.7697252672892132,0.7571841024946986,0.7085758108900615
0.7332972436504717,2024-09-19,HSBC Equity Savings Fund,0.7691388099427057,0.7802138313709568,0.790228718365138,0.7697252672892132,0.7571841024946986
0.8062660711868981,2024-09-20,HSBC Equity Savings Fund,0.7332972436504717,0.7691388099427057,0.7802138313709568,0.790228718365138,0.7697252672892132
0.8640321198177459,2024-09-23,HSBC Equity Savings Fund,0.8062660711868981,0.7332972436504717,0.7691388099427057,0.7802138313709568,0.790228718365138
0.8663102810484054,2024-09-24,HSBC Equity Savings Fund,0.8640321198177459,0.8062660711868981,0.7332972436504717,0.7691388099427057,0.7802138313709568
0.8643930166463649,2024-09-25,HSBC Equity Savings Fund,0.8663102810484054,0.8640321198177459,0.8062660711868981,0.7332972436504717,0.7691388099427057
0.8566337348310542,2024-09-26,HSBC Equity Savings Fund,0.8643930166463649,0.8663102810484054,0.8640321198177459,0.8062660711868981,0.7332972436504717
0.8613705057066801,2024-09-27,HSBC Equity Savings Fund,0.8566337348310542,0.8643930166463649,0.8663102810484054,0.8640321198177459,0.8062660711868981
0.827491315920061,2024-09-30,HSBC Equity Savings Fund,0.8613705057066801,0.8566337348310542,0.8643930166463649,0.8663102810484054,0.8640321198177459
0.8396264717823785,2024-10-01,HSBC Equity Savings Fund,0.827491315920061,0.8613705057066801,0.8566337348310542,0.8643930166463649,0.8663102810484054
0.763138900166914,2024-10-03,HSBC Equity Savings Fund,0.8396264717823785,0.827491315920061,0.8613705057066801,0.8566337348310542,0.8643930166463649
0.7563269725267281,2024-10-04,HSBC Equity Savings Fund,0.763138900166914,0.8396264717823785,0.827491315920061,0.8613705057066801,0.8566337348310542
0.6733432579961205,2024-10-07,HSBC Equity Savings Fund,0.7563269725267281,0.763138900166914,0.8396264717823785,0.827491315920061,0.8613705057066801
0.8115892994090297,2024-10-08,HSBC Equity Savings Fund,0.6733432579961205,0.7563269725267281,0.763138900166914,0.8396264717823785,0.827491315920061
0.8728740921189155,2024-10-09,HSBC Equity Savings Fund,0.8115892994090297,0.6733432579961205,0.7563269725267281,0.763138900166914,0.8396264717823785
0.8965805025488338,2024-10-10,HSBC Equity Savings Fund,0.8728740921189155,0.8115892994090297,0.6733432579961205,0.7563269725267281,0.763138900166914
0.9354220237289654,2024-10-11,HSBC Equity Savings Fund,0.8965805025488338,0.8728740921189155,0.8115892994090297,0.6733432579961205,0.7563269725267281
0.9569856092389584,2024-10-14,HSBC Equity Savings Fund,0.9354220237289654,0.8965805025488338,0.8728740921189155,0.8115892994090297,0.6733432579961205
0.9999999999999991,2024-10-15,HSBC Equity Savings Fund,0.9569856092389584,0.9354220237289654,0.8965805025488338,0.8728740921189155,0.8115892994090297
0.9882482970180897,2024-10-16,HSBC Equity Savings Fund,0.9999999999999991,0.9569856092389584,0.9354220237289654,0.8965805025488338,0.8728740921189155
0.9254748048901513,2024-10-17,HSBC Equity Savings Fund,0.9882482970180897,0.9999999999999991,0.9569856092389584,0.9354220237289654,0.8965805025488338
0.8892723417692965,2024-10-18,HSBC Equity Savings Fund,0.9254748048901513,0.9882482970180897,0.9999999999999991,0.9569856092389584,0.9354220237289654
0.8455812694545939,2024-10-21,HSBC Equity Savings Fund,0.8892723417692965,0.9254748048901513,0.9882482970180897,0.9999999999999991,0.9569856092389584
0.757387106960798,2024-10-22,HSBC Equity Savings Fund,0.8455812694545939,0.8892723417692965,0.9254748048901513,0.9882482970180897,0.9999999999999991
0.7724545495556461,2024-10-23,HSBC Equity Savings Fund,0.757387106960798,0.8455812694545939,0.8892723417692965,0.9254748048901513,0.9882482970180897
0.7279965714801273,2024-10-24,HSBC Equity Savings Fund,0.7724545495556461,0.757387106960798,0.8455812694545939,0.8892723417692965,0.9254748048901513
0.6720801190959529,2024-10-25,HSBC Equity Savings Fund,0.7279965714801273,0.7724545495556461,0.757387106960798,0.8455812694545939,0.8892723417692965
0.6830198042134699,2024-10-28,HSBC Equity Savings Fund,0.6720801190959529,0.7279965714801273,0.7724545495556461,0.757387106960798,0.8455812694545939
0.7171696666215537,2024-10-29,HSBC Equity Savings Fund,0.6830198042134699,0.6720801190959529,0.7279965714801273,0.7724545495556461,0.757387106960798
0.708034465647132,2024-10-30,HSBC Equity Savings Fund,0.7171696666215537,0.6830198042134699,0.6720801190959529,0.7279965714801273,0.7724545495556461
0.7344250462399051,2024-10-31,HSBC Equity Savings Fund,0.708034465647132,0.7171696666215537,0.6830198042134699,0.6720801190959529,0.7279965714801273
0.7459737447557169,2024-11-04,HSBC Equity Savings Fund,0.7344250462399051,0.708034465647132,0.7171696666215537,0.6830198042134699,0.6720801190959529
0.7430640140749754,2024-11-05,HSBC Equity Savings Fund,0.7459737447557169,0.7344250462399051,0.708034465647132,0.7171696666215537,0.6830198042134699
0.8378219876392832,2024-11-06,HSBC Equity Savings Fund,0.7430640140749754,0.7459737447557169,0.7344250462399051,0.708034465647132,0.7171696666215537
0.8205440519691427,2024-11-07,HSBC Equity Savings Fund,0.8378219876392832,0.7430640140749754,0.7459737447557169,0.7344250462399051,0.708034465647132
0.7622817701989435,2024-11-08,HSBC Equity Savings Fund,0.8205440519691427,0.8378219876392832,0.7430640140749754,0.7459737447557169,0.7344250462399051
0.7747101547345148,2024-11-11,HSBC Equity Savings Fund,0.7622817701989435,0.8205440519691427,0.8378219876392832,0.7430640140749754,0.7459737447557169
0.7322145531646127,2024-11-12,HSBC Equity Savings Fund,0.7747101547345148,0.7622817701989435,0.8205440519691427,0.8378219876392832,0.7430640140749754
0.6228628140930201,2024-11-13,HSBC Equity Savings Fund,0.7322145531646127,0.7747101547345148,0.7622817701989435,0.8205440519691427,0.8378219876392832
0.6537420489917443,2024-11-14,HSBC Equity Savings Fund,0.6228628140930201,0.7322145531646127,0.7747101547345148,0.7622817701989435,0.8205440519691427
0.6809220913971226,2024-11-18,HSBC Equity Savings Fund,0.6537420489917443,0.6228628140930201,0.7322145531646127,0.7747101547345148,0.7622817701989435
0.7447557179591273,2024-11-19,HSBC Equity Savings Fund,0.6809220913971226,0.6537420489917443,0.6228628140930201,0.7322145531646127,0.7747101547345148
0.3710628975536636,2024-05-29,ICICI Prudential Bharat 22 FOF,0.3790187751023302,0.4315198800853235,0.4365931933047644,0.3500970463324178,0.32651767011933863
0.30318811614812535,2024-05-30,ICICI Prudential Bharat 22 FOF,0.3710628975536636,0.3790187751023302,0.4315198800853235,0.4365931933047644,0.3500970463324178
0.3490785402694234,2024-05-31,ICICI Prudential Bharat 22 FOF,0.30318811614812535,0.3710628975536636,0.3790187751023302,0.4315198800853235,0.4365931933047644
0.7021542364087088,2024-06-03,ICICI Prudential Bharat 22 FOF,0.3490785402694234,0.30318811614812535,0.3710628975536636,0.3790187751023302,0.4315198800853235
0.0,2024-06-04,ICICI Prudential Bharat 22 FOF,0.7021542364087088,0.3490785402694234,0.30318811614812535,0.3710628975536636,0.3790187751023302
0.07700290178142488,2024-06-05,ICICI Prudential Bharat 22 FOF,0.0,0.7021542364087088,0.3490785402694234,0.30318811614812535,0.3710628975536636
0.20385494936295334,2024-06-06,ICICI Prudential Bharat 22 FOF,0.07700290178142488,0.0,0.7021542364087088,0.3490785402694234,0.30318811614812535
0.2917155101178013,2024-06-07,ICICI Prudential Bharat 22 FOF,0.20385494936295334,0.07700290178142488,0.0,0.7021542364087088,0.3490785402694234
0.3320521936314549,2024-06-10,ICICI Prudential Bharat 22 FOF,0.2917155101178013,0.20385494936295334,0.07700290178142488,0.0,0.7021542364087088
0.37023656244595227,2024-06-11,ICICI Prudential Bharat 22 FOF,0.3320521936314549,0.2917155101178013,0.20385494936295334,0.07700290178142488,0.0
0.4260430078597919,2024-06-12,ICICI Prudential Bharat 22 FOF,0.37023656244595227,0.3320521936314549,0.2917155101178013,0.20385494936295334,0.07700290178142488
